track_album_id,track_id,track_album_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_available_markets,track_explicit,track_type,artist_main,artist_number_featured,track_popularity,track_album_release_date,track_album_release_date_precision,track_duration_ms,track_album_total_tracks,award_status
1VsmbYW4XCdWje8ii0Yuta,32ssNweOtmacNBEC2kHzA8,Insight Out,Never My Love - Remastered Version,0.435,0.428,6,-11.747,1,0.0268,0.171,0.000708,0.149,0.61,95.534,4,184,False,track,The Association,0,52,1967,year,187693,11,nominee
1VsmbYW4XCdWje8ii0Yuta,4xCP4pevjzDcFtjbWqcHGD,Insight Out,Happiness Is - Remastered Version,0.571,0.549,5,-10.721,0,0.0358,0.499,0.000405,0.138,0.432,139.108,4,184,False,track,The Association,0,17,1967,year,133280,11,nominee
1VsmbYW4XCdWje8ii0Yuta,7ibhw8EDkf6knA86jYItOd,Insight Out,Sometime - Remastered Version,0.536,0.425,5,-12.074,1,0.0316,0.456,5.92e-05,0.39,0.687,114.582,4,184,False,track,The Association,0,9,1967,year,158320,11,nominee
1VsmbYW4XCdWje8ii0Yuta,5o5UvoSyRF439tSerNhsMj,Insight Out,Wantin' Ain't Gettin' - Remastered Version,0.638,0.603,4,-12.152,0,0.036,0.499,6.9e-05,0.0801,0.588,96.739,4,184,False,track,The Association,0,20,1967,year,140720,11,nominee
1VsmbYW4XCdWje8ii0Yuta,79o4VAxyW1IgpjWEsWtXBS,Insight Out,Requiem for the Masses - Remastered Version,0.528,0.205,8,-16.881,0,0.0371,0.556,0.0,0.102,0.284,114.699,4,184,False,track,The Association,0,11,1967,year,246720,11,nominee
77ECOoesygcTfXRhn4rteH,0TepCB1npldYLV9vWk8L2F,It Must Be Him (Bonus Track Edition),It Must Be Him,0.499,0.472,4,-10.033,1,0.0527,0.802,4.97e-05,0.672,0.723,108.638,4,174,False,track,Vikki Carr,0,40,1967-09-01,day,171760,13,nominee
77ECOoesygcTfXRhn4rteH,0oPrSTTLyQjYnwyvs9AQdk,It Must Be Him (Bonus Track Edition),Can't Take My Eyes Off You,0.609,0.451,7,-10.752,1,0.0695,0.619,1.2e-05,0.0717,0.484,121.98,4,184,False,track,Vikki Carr,0,26,1967-09-01,day,192533,13,nominee
77ECOoesygcTfXRhn4rteH,6A1qXldzVNymSccVAb0Qua,It Must Be Him (Bonus Track Edition),One More Mountain,0.545,0.397,10,-10.483,1,0.0336,0.792,0.0,0.49,0.552,117.242,3,184,False,track,Vikki Carr,0,7,1967-09-01,day,148706,13,nominee
77ECOoesygcTfXRhn4rteH,7242naJOLrkxjPdR7w9iLs,It Must Be Him (Bonus Track Edition),A Million Years Or So,0.445,0.191,1,-12.485,1,0.0266,0.947,0.217,0.11,0.357,86.529,4,184,False,track,Vikki Carr,0,8,1967-09-01,day,166093,13,nominee
77ECOoesygcTfXRhn4rteH,0IKFrDQ8ALczb8Pd9AEq9V,It Must Be Him (Bonus Track Edition),So Much In Love With You,0.427,0.31,9,-11.736,0,0.0468,0.746,1.22e-06,0.166,0.685,186.808,3,184,False,track,Vikki Carr,0,8,1967-09-01,day,130440,13,nominee
77ECOoesygcTfXRhn4rteH,6FYfnovng6uE36WMRN8dTk,It Must Be Him (Bonus Track Edition),Tunesmith,0.28,0.394,7,-10.438,1,0.0472,0.812,3.25e-06,0.249,0.522,197.923,4,184,False,track,Vikki Carr,0,6,1967-09-01,day,191800,13,nominee
77ECOoesygcTfXRhn4rteH,13WYmuNls9CrOIiVcFHUt1,It Must Be Him (Bonus Track Edition),A Bit Of Love,0.347,0.649,2,-10.666,1,0.0771,0.478,2.19e-06,0.219,0.62,172.189,4,184,False,track,Vikki Carr,0,6,1967-09-01,day,156000,13,nominee
77ECOoesygcTfXRhn4rteH,5rRbWUWWxwtcrckieBmt1U,It Must Be Him (Bonus Track Edition),Alfie,0.358,0.192,0,-13.347,1,0.0302,0.966,1.5e-05,0.135,0.182,82.359,3,184,False,track,Vikki Carr,0,8,1967-09-01,day,167800,13,nominee
77ECOoesygcTfXRhn4rteH,1muQ6PVt2AXQGHF8fqaogL,It Must Be Him (Bonus Track Edition),Forget You,0.595,0.492,7,-10.223,1,0.0296,0.294,2.42e-06,0.523,0.791,114.292,4,184,False,track,Vikki Carr,0,10,1967-09-01,day,133733,13,nominee
77ECOoesygcTfXRhn4rteH,0DGseErk3kcrm4Ma9WPihU,It Must Be Him (Bonus Track Edition),"Look Again - Theme From ""Irma La Douce""",0.286,0.115,0,-17.071,1,0.0478,0.969,0.0012,0.271,0.318,167.172,3,184,False,track,Vikki Carr,0,6,1967-09-01,day,182560,13,nominee
77ECOoesygcTfXRhn4rteH,7kCJcoeG1FRPke4Z9NtqBV,It Must Be Him (Bonus Track Edition),Her Little Heart Went To Love Land,0.468,0.139,5,-13.281,1,0.043,0.866,8.01e-06,0.463,0.247,78.248,3,184,False,track,Vikki Carr,0,5,1967-09-01,day,149640,13,nominee
77ECOoesygcTfXRhn4rteH,4ti7Us7isw8IRrVONcmKUA,It Must Be Him (Bonus Track Edition),The Lesson - Bonus Track,0.468,0.436,2,-9.443,1,0.0306,0.825,0.0,0.14,0.633,94.084,3,184,False,track,Vikki Carr,0,16,1967-09-01,day,151826,13,nominee
77ECOoesygcTfXRhn4rteH,0ByweJRp3lXwycQVpAqn2X,It Must Be Him (Bonus Track Edition),Never My Love - Bonus Track,0.606,0.295,0,-11.228,1,0.026,0.828,0.000696,0.0818,0.401,97.083,4,184,False,track,Vikki Carr,0,16,1967-09-01,day,166506,13,nominee
77VEDrJrgHdCr6Ju3N4AQp,3JdToGxgvH9SnO1a605Ztr,"Up, Up And Away","Up, Up and Away",0.393,0.362,7,-14.601,0,0.0305,0.599,0.0,0.333,0.515,107.743,5,185,False,track,The 5th Dimension,0,45,1967,year,163346,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,1hlzWy4ouz6nOCnmZzrItn,"Up, Up And Away","Another Day, Another Heartache",0.599,0.62,4,-11.834,1,0.0269,0.023,0.000117,0.113,0.82,108.332,4,185,False,track,The 5th Dimension,0,15,1967,year,155613,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,3oXZpKF5VHnDVm2WdBZ6Ni,"Up, Up And Away",Which Way To Nowhere,0.378,0.383,0,-13.139,1,0.0297,0.617,0.0,0.324,0.278,90.872,4,185,False,track,The 5th Dimension,0,7,1967,year,188960,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,2DIMtSNWnJ9Yn7fNW5jrQX,"Up, Up And Away",California My Way,0.552,0.588,0,-10.574,1,0.0338,0.0844,1.17e-06,0.506,0.729,125.799,4,185,False,track,The 5th Dimension,0,14,1967,year,176333,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,6fHMlGIhGldr6XOhT7SQPx,"Up, Up And Away",Misty Roses,0.141,0.247,10,-17.816,1,0.0346,0.52,0.0121,0.147,0.172,63.189,5,185,False,track,The 5th Dimension,0,7,1967,year,167133,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,22ajmorGB394NsdoMXYhaD,"Up, Up And Away",Go Where You Wanna Go,0.529,0.513,7,-10.249,1,0.0379,0.667,0.0,0.371,0.669,115.183,4,185,False,track,The 5th Dimension,0,26,1967,year,142653,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,13lNYWfSSkfB51L3P9oYZu,"Up, Up And Away",Never Gonna Be The Same,0.422,0.387,5,-11.847,1,0.0269,0.22,0.0,0.295,0.347,94.518,4,185,False,track,The 5th Dimension,0,5,1967,year,146706,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,6c8Bw9akfuJKI5iPmiNBmy,"Up, Up And Away",Pattern People,0.608,0.449,0,-11.592,1,0.027,0.283,0.0173,0.093,0.86,109.841,4,185,False,track,The 5th Dimension,0,11,1967,year,181866,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,4lQVJHsCpPmXU4B2fniCJV,"Up, Up And Away",Rosecrans Blvd.,0.383,0.233,0,-17.596,1,0.0346,0.291,0.0,0.139,0.194,83.513,4,185,False,track,The 5th Dimension,0,8,1967,year,174000,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,1qi9SX9Xaw9347Trcj3fGk,"Up, Up And Away",Learn How To Fly,0.327,0.443,10,-12.302,1,0.0309,0.174,0.0,0.0981,0.636,174.099,4,185,False,track,The 5th Dimension,0,7,1967,year,181186,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,64Q753xzBo6fsfNHMrczU9,"Up, Up And Away",Poor Side Of Town,0.174,0.144,0,-15.657,1,0.0307,0.713,0.00198,0.237,0.103,84.95,4,185,False,track,The 5th Dimension,0,21,1967,year,201200,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,1ZqnWSTjSA4mVP2j4He0SP,"Up, Up And Away",I'll Be Lovin' You Forever,0.655,0.589,4,-10.715,1,0.0486,0.256,0.0,0.596,0.871,123.128,4,185,False,track,The 5th Dimension,0,5,1967,year,189346,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,2urmNgufJPaxwLzHWsnhk0,"Up, Up And Away",Train Keep Movin' On,0.674,0.641,0,-9.787,1,0.0306,0.468,0.0,0.145,0.975,138.797,4,185,False,track,The 5th Dimension,0,3,1967,year,165386,14,nominee
77VEDrJrgHdCr6Ju3N4AQp,7DEJETb4AxrsCvpyr0hzHD,"Up, Up And Away",Too Poor To Die,0.714,0.494,9,-12.076,1,0.0439,0.616,0.0,0.147,0.884,123.833,4,185,False,track,The 5th Dimension,0,4,1967,year,166120,14,nominee
05I1EsreLq47JU8pypj7TR,0DMzmgs9H0kN6Qa6N1srZ6,Ode To Billie Joe,Mississippi Delta,0.644,0.769,9,-10.833,1,0.0511,0.238,0.0,0.107,0.747,123.164,4,184,False,track,Bobbie Gentry,0,26,1967-08-21,day,190646,10,nominee
05I1EsreLq47JU8pypj7TR,61l9O0niEhQi40rnXdTn7M,Ode To Billie Joe,I Saw An Angel Die,0.426,0.251,7,-13.674,1,0.0306,0.829,0.0,0.0642,0.475,109.392,4,184,False,track,Bobbie Gentry,0,16,1967-08-21,day,180517,10,nominee
05I1EsreLq47JU8pypj7TR,2XgpTAQlPqGOfG8BJM3HzZ,Ode To Billie Joe,Chickasaw County Child,0.524,0.352,7,-13.044,1,0.0357,0.865,0.0,0.0769,0.715,130.76,4,184,False,track,Bobbie Gentry,0,17,1967-08-21,day,169070,10,nominee
05I1EsreLq47JU8pypj7TR,7ruCIODfnuuvg9rbNDMCi6,Ode To Billie Joe,Sunday Best,0.547,0.209,6,-14.467,0,0.0314,0.805,0.0,0.0827,0.432,112.421,4,184,False,track,Bobbie Gentry,0,16,1967-08-21,day,166087,10,nominee
05I1EsreLq47JU8pypj7TR,49VG1bcS2NPs9QYmVuWIon,Ode To Billie Joe,Niki Hoeky,0.617,0.298,7,-13.569,1,0.0557,0.907,1.6e-05,0.12,0.697,127.172,4,184,False,track,Bobbie Gentry,0,16,1967-08-21,day,168931,10,nominee
05I1EsreLq47JU8pypj7TR,0zCjP7MdE3kKgUqIPndL7l,Ode To Billie Joe,"Papa, Won't You Let Me Go To Town With You",0.324,0.278,4,-13.708,0,0.0346,0.725,0.0,0.151,0.66,183.795,3,184,False,track,Bobbie Gentry,0,19,1967-08-21,day,156305,10,nominee
05I1EsreLq47JU8pypj7TR,7cWMdtlS8YelxLUNux76Mc,Ode To Billie Joe,Bugs,0.595,0.341,9,-13.613,1,0.103,0.946,1.95e-05,0.113,0.726,135.708,4,184,False,track,Bobbie Gentry,0,13,1967-08-21,day,131006,10,nominee
05I1EsreLq47JU8pypj7TR,1XtVfyVoOskqCWnypDvxx1,Ode To Billie Joe,"Hurry, Tuesday Child",0.282,0.135,5,-16.36,1,0.0367,0.819,7.92e-05,0.0757,0.154,80.868,4,184,False,track,Bobbie Gentry,0,12,1967-08-21,day,235671,10,nominee
05I1EsreLq47JU8pypj7TR,5aVQGACAvDUZWtCKYyxeLC,Ode To Billie Joe,Lazy Willie,0.642,0.16,7,-16.554,1,0.0443,0.882,0.0,0.107,0.578,117.054,4,184,False,track,Bobbie Gentry,0,11,1967-08-21,day,163867,10,nominee
05I1EsreLq47JU8pypj7TR,4FdDorlbJTVHcH3djLbIfn,Ode To Billie Joe,Ode To Billie Joe,0.637,0.189,7,-10.726,1,0.0471,0.721,0.0,0.0939,0.695,120.142,4,184,False,track,Bobbie Gentry,0,50,1967-08-21,day,255001,10,nominee
5UwIyIyFzkM7wKeGtRJPgB,6kWJvPfC4DgUpRsXKNa9z9,The Sign,All That She Wants,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,4,185,False,track,Ace of Base,0,77,1993-12-24,day,211213,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,4SYMibQ93bfzOk6uzkF0dO,The Sign,Don't Turn Around,0.745,0.771,4,-8.231,0,0.0755,0.00104,0.387,0.0574,0.752,95.623,4,185,False,track,Ace of Base,0,57,1993-12-24,day,230186,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,6sUq6M1iKXQLZHZqefgtEq,The Sign,Young and Proud,0.68,0.904,2,-7.334,0,0.0311,0.00101,0.814,0.0774,0.964,120.075,4,185,False,track,Ace of Base,0,32,1993-12-24,day,236840,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,0hrBpAOgrt8RXigk83LLNE,The Sign,The Sign,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,4,185,False,track,Ace of Base,0,71,1993-12-24,day,191240,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,5ICwDM1fzgqv7HNFUIjPyx,The Sign,Living in Danger,0.669,0.931,11,-7.161,0,0.0488,0.000573,0.56,0.106,0.829,102.079,4,185,False,track,Ace of Base,0,45,1993-12-24,day,223226,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,56r15mfaTXZoGEYBe2FHur,The Sign,Dancer in a Daydream,0.65,0.821,11,-8.997,1,0.0301,0.000449,0.587,0.119,0.96,119.073,4,185,False,track,Ace of Base,0,36,1993-12-24,day,221000,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,08bZOAr9YLpCLL0Jmtsgbi,The Sign,Wheel of Fortune,0.785,0.79,10,-6.836,0,0.0555,0.0366,0.0223,0.0845,0.815,91.753,4,185,False,track,Ace of Base,0,50,1993-12-24,day,234106,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,21ra9MgsyMTrxCvIPObFGL,The Sign,"Waiting for Magic - Total Remix 7"" Version",0.667,0.936,4,-6.689,1,0.0314,0.0172,0.451,0.0726,0.834,126.111,4,185,False,track,Ace of Base,0,30,1993-12-24,day,231560,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,7fb22pjF62S9r1s1pian5K,The Sign,Happy Nation,0.67,0.867,1,-5.136,1,0.0368,0.00123,0.00472,0.0796,0.67,96.049,4,0,False,track,Ace of Base,0,0,1993-12-24,day,255413,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,2F71FlxVyNcoHj3MrHJF5e,The Sign,Voulez-Vous danser,0.707,0.976,4,-4.784,0,0.0568,0.0017,0.00122,0.0315,0.923,129.028,4,185,False,track,Ace of Base,0,33,1993-12-24,day,200173,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,2Ol8ieTGPnzi9kVvZ1f7IN,The Sign,My Mind - Mindless Mix,0.6,0.935,5,-8.285,0,0.0327,0.00246,0.61,0.106,0.414,122.044,4,185,False,track,Ace of Base,0,29,1993-12-24,day,251146,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,372oGXavXzqZJp5hzXxZlu,The Sign,All That She Wants - Banghra Version,0.742,0.706,8,-9.298,0,0.0513,0.000429,0.73,0.22,0.591,93.748,4,185,False,track,Ace of Base,0,26,1993-12-24,day,257120,13,nominee
5UwIyIyFzkM7wKeGtRJPgB,6IcW0DmqcuVESqTIbgkyH8,The Sign,Mr Ace (Demo 1991) - Bonus Track,0.776,0.881,1,-8.393,1,0.0809,0.0603,0.000215,0.0554,0.799,89.919,4,185,False,track,Ace of Base,0,24,1993-12-24,day,201691,13,nominee
4M1xaHN4ztbVWmyxPVNibu,0GeiCeqHE8ug03RGhM0kjc,"The Three Tenors in Concert, 1994 (Live)","Massenet: Le Cid, Act 3: ""O Souverain, Ô Juge, Ô Père"" (Live)",0.179,0.212,7,-20.547,1,0.0624,0.959,0.00666,0.981,0.147,70.928,4,185,False,track,Jules Massenet,3,23,1994,year,300866,27,nominee
4M1xaHN4ztbVWmyxPVNibu,7gZPKmzmHVHtNQ8qspKzc6,"The Three Tenors in Concert, 1994 (Live)","Moreno-Torroba: Maravilla, Act 3: ""Amor, vida de mi vida"" (Live)",0.261,0.389,5,-15.384,1,0.0661,0.973,0.11,0.809,0.173,117.288,1,185,False,track,Federico Moreno Torroba,3,22,1994,year,201426,27,nominee
4M1xaHN4ztbVWmyxPVNibu,6iq53xYwzTSXootPp942V8,"The Three Tenors in Concert, 1994 (Live)","Massenet: Werther, Ac 3: ""Pourquoi me réveiller"" (Live)",0.257,0.333,6,-17.106,0,0.0619,0.927,0.074,0.969,0.25,82.808,4,185,False,track,Jules Massenet,3,23,1994,year,158933,27,nominee
4M1xaHN4ztbVWmyxPVNibu,6bMIJXfM5zlE3ZX4wfWd9X,"The Three Tenors in Concert, 1994 (Live)",Rodgers / Arr. Newman & Darby: Spring is Here: With A Song In My Heart (Live),0.168,0.428,5,-16.3,1,0.066,0.939,0.604,0.962,0.341,87.826,4,185,False,track,Richard Rodgers,4,20,1994,year,195439,27,nominee
4M1xaHN4ztbVWmyxPVNibu,7riLq3toKACTgCEI7YyjMy,"The Three Tenors in Concert, 1994 (Live)",Lara / Arr. Hayes: Granada (Live),0.323,0.405,2,-17.006,1,0.115,0.919,0.0151,0.815,0.384,83.125,4,185,False,track,Agustín Lara,3,25,1994,year,215599,27,nominee
4M1xaHN4ztbVWmyxPVNibu,6n7IPVig4SyVq9Ywitoydg,"The Three Tenors in Concert, 1994 (Live)",De Curtis / Arr. Mancini: Non ti scordar di me (Live),0.194,0.265,9,-19.006,1,0.0712,0.965,2.52e-05,0.944,0.191,81.693,4,185,False,track,Ernesto de Curtis,3,26,1994,year,199559,27,nominee
4M1xaHN4ztbVWmyxPVNibu,3VY8pMAhbmF5d6eYyjZgbM,"The Three Tenors in Concert, 1994 (Live)",Revaux & François / Arr. Schifrin: A Tribute to Hollywood: My Way (Live),0.232,0.187,5,-18.42,1,0.0524,0.968,0.124,0.936,0.159,133.991,3,185,False,track,Claude François,4,28,1994,year,241906,27,nominee
4M1xaHN4ztbVWmyxPVNibu,6l1WZejS5aWJVYwjV6H2D6,"The Three Tenors in Concert, 1994 (Live)",Mancini / Arr. Schifrin: A Tribute to Hollywood: Breakfast at Tiffany's - Moon River (Live),0.176,0.203,5,-16.798,0,0.0477,0.943,0.521,0.348,0.222,72.165,5,185,False,track,Henry Mancini,3,28,1994,year,98133,27,nominee
4M1xaHN4ztbVWmyxPVNibu,5XctjorqZFD0ovvJmHxy42,"The Three Tenors in Concert, 1994 (Live)",D'Hardelot / Arr. Schifrin: A Tribute to Hollywood: Because (Live),0.317,0.264,2,-16.203,1,0.0446,0.954,0.0266,0.694,0.126,85.723,3,185,False,track,Guy d'Hardelot,3,19,1994,year,143893,27,nominee
4M1xaHN4ztbVWmyxPVNibu,7FU0Cmni6VM1MWLY0EyFUU,"The Three Tenors in Concert, 1994 (Live)",Brown / Arr. Schifrin: A Tribute to Hollywood: Singin' in the Rain (Live),0.247,0.635,10,-16.275,1,0.408,0.92,0.379,0.825,0.486,140.35,4,185,False,track,Nacio Herb Brown,4,25,1994,year,138106,27,nominee
4M1xaHN4ztbVWmyxPVNibu,3pyZ3WgIVoHofJXh9yvhZ3,"The Three Tenors in Concert, 1994 (Live)","De Curtis / Arr. Lozi: Tu, ca nun chiagne (Live)",0.185,0.319,2,-17.86,0,0.0904,0.981,0.162,0.691,0.284,90.114,3,185,False,track,Ernesto de Curtis,3,20,1994,year,175693,27,nominee
4M1xaHN4ztbVWmyxPVNibu,3DASY8a7mjkgnBGhNqUHyu,"The Three Tenors in Concert, 1994 (Live)","Leoncavallo: I pagliacci, Act 1: ""Vesti la giubba"" (Live)",0.305,0.419,4,-15.89,0,0.0885,0.956,0.121,0.97,0.211,89.882,3,185,False,track,Ruggero Leoncavallo,3,23,1994,year,158533,27,nominee
4M1xaHN4ztbVWmyxPVNibu,7HhB6YscJ3pLz0PbR545l1,"The Three Tenors in Concert, 1994 (Live)","Puccini: Turandot, Act 3: ""Nessun dorma"" (Live)",0.139,0.342,2,-15.833,1,0.132,0.937,0.0799,0.682,0.186,164.037,3,185,False,track,Giacomo Puccini,3,30,1994,year,204266,27,nominee
4M1xaHN4ztbVWmyxPVNibu,02Zlxxl4iSvtWd6nwkQ8D1,"The Three Tenors in Concert, 1994 (Live)","Bernstein / Arr. Schifrin: Around the World: America (From ""West Side Story"") [Live]",0.482,0.429,2,-18.167,1,0.0659,0.883,0.00342,0.958,0.658,95.886,3,185,False,track,Leonard Bernstein,3,20,1994,year,54799,27,nominee
